Date;Sampling;Plot;Treat;Rep;Sub_sample;Weight;Phylum_SubPhylum;Class_SubClass;Order_SubOrder;Family_SubFamily;Genus;Species;Unclassified;Stadium;Weighted_Abundance;Trophic_level;Obs;Taxres_max
2022-08-31;4;P05;AWD;2;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;121;NA;NA;Cyclopoida
2022-08-31;4;P06;CON;2;N;1;Arthropoda;Insecta;Ephemeroptera;Caenidae;Caenis;NA;NA;NA;2;NA;Enviado para ver si se llega a especie;Caenis
2022-08-31;4;P06;CON;2;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Coenagrion;NA;NA;NA;0;NA;NA;Coenagrion
2022-08-31;4;P06;CON;2;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;8;NA;NA;elegans
2022-08-31;4;P06;CON;2;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;2;NA;NA;graellsii
2022-08-31;4;P06;CON;2;N;1;Crustacea;Branchiopoda;Cladocera;Daphniidae/ Moinidae;NA;NA;NA;NA;1;NA;NA;Daphniidae/ Moinidae
2022-08-31;4;P06;CON;2;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;14;NA;NA;peregra
2022-08-31;4;P06;CON;2;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;4;NA;NA;sardeus
2022-08-31;4;P06;CON;2;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;5;NA;NA;acuta
2022-08-31;4;P06;CON;2;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;16;NA;NA;pygmaea
2022-08-31;4;P06;CON;2;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;1;NA;NA;NA
2022-08-31;4;P06;CON;2;N;1;NA;NA;NA;NA;NA;NA;Pupa diptero;NA;2;NA;NA;NA
2022-08-31;4;P06;CON;2;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;125;NA;NA;Cyclopoida
2022-08-31;4;P07;MSD;3;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;1;NA;NA;Chironominae
2022-08-31;4;P07;MSD;3;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;9;NA;NA;elegans
2022-08-31;4;P07;MSD;3;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;2;NA;NA;graellsii
2022-08-31;4;P07;MSD;3;N;1;Crustacea;Branchiopoda;Cladocera;Daphniidae/ Moinidae;NA;NA;NA;NA;2;NA;NA;Daphniidae/ Moinidae
2022-08-31;4;P07;MSD;3;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;4;NA;NA;sardeus
2022-08-31;4;P07;MSD;3;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;17;NA;NA;acuta
2022-08-31;4;P07;MSD;3;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;19;NA;NA;pygmaea
2022-08-31;4;P07;MSD;3;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;2;NA;NA;NA
2022-08-31;4;P07;MSD;3;N;1;NA;NA;NA;NA;NA;NA;Pupa diptero;NA;1;NA;NA;NA
2022-08-31;4;P07;MSD;3;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;107;NA;NA;Cyclopoida
2022-08-31;4;P08;CON;3;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;1;NA;NA;Chironominae
2022-08-31;4;P08;CON;3;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Coenagrion;NA;NA;NA;0;NA;NA;Coenagrion
2022-08-31;4;P08;CON;3;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;6;NA;NA;elegans
2022-08-31;4;P08;CON;3;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;1;NA;NA;graellsii
2022-08-31;4;P08;CON;3;N;1;Arthropoda;Insecta;Diptera;Culicinae;Anopheles;NA;NA;NA;1;NA;NA;Anopheles
2022-08-31;4;P08;CON;3;N;1;Arthropoda;Insecta;Diptera;Culicinae;Culex;NA;NA;NA;2;NA;NA;Culex
2022-08-31;4;P08;CON;3;N;1;Crustacea;Branchiopoda;Cladocera;Daphniidae/ Moinidae;NA;NA;NA;NA;2;NA;NA;Daphniidae/ Moinidae
2022-08-31;4;P08;CON;3;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;8;NA;NA;peregra
2022-08-31;4;P08;CON;3;N;1;Arthropoda;Insecta;Heteroptera;Mesoveliidae;Mesovelia;vittigera;NA;NA;1;NA;NA;vittigera
2022-08-31;4;P08;CON;3;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;7;NA;NA;sardeus
2022-08-31;4;P08;CON;3;N;1;Arthropoda;Insecta;Diptera;Sciomyzidae;NA;NA;NA;NA;1;NA;NA;Sciomyzidae
2022-08-31;4;P08;CON;3;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;17;NA;NA;pygmaea
2022-08-31;4;P08;CON;3;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;3;NA;NA;NA
2022-08-31;4;P08;CON;3;N;1;NA;NA;NA;NA;NA;NA;Pupa diptero;NA;1;NA;NA;NA
2022-08-31;4;P08;CON;3;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;98;NA;NA;Cyclopoida
2022-08-31;4;P09;AWD;3;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;Pupa;1;NA;NA;Chironominae
2022-08-31;4;P09;AWD;3;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;17;NA;NA;elegans
2022-08-31;4;P09;AWD;3;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;12;NA;NA;graellsii
2022-08-31;4;P09;AWD;3;N;1;Arthropoda;Insecta;Diptera;Culicinae;Anopheles;NA;NA;NA;2;NA;NA;Anopheles
2022-08-31;4;P09;AWD;3;N;1;Arthropoda;Insecta;Diptera;Culicinae;Culex;NA;NA;NA;2;NA;NA;Culex
2022-08-31;4;P09;AWD;3;N;1;Crustacea;Branchiopoda;Cladocera;Daphniidae/ Moinidae;NA;NA;NA;NA;30;NA;NA;Daphniidae/ Moinidae
2022-08-31;4;P09;AWD;3;N;1;Arthropoda;Insecta;Coleoptera;Hydrophilidae;NA;NA;NA;Larvae;1;NA;Enviado. En la hoja no pone si es adulto o no, hay que mirarlo en el tarrito peque (54);Hydrophilidae
2022-08-31;4;P09;AWD;3;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;6;NA;NA;peregra
2022-08-31;4;P09;AWD;3;N;1;Arthropoda;Insecta;Heteroptera;Mesoveliidae;Mesovelia;vittigera;NA;NA;2;NA;NA;vittigera
2022-08-31;4;P09;AWD;3;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;48;NA;NA;acuta
2022-08-31;4;P09;AWD;3;N;1;Mollusca;Gastropoda;Basommatophora;Planorbidae;Planorbis;carinatus;NA;NA;3;NA;NA;carinatus
2022-08-31;4;P09;AWD;3;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;53;NA;NA;pygmaea
2022-08-31;4;P09;AWD;3;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;3;NA;NA;NA
2022-08-31;4;P09;AWD;3;N;1;NA;NA;NA;NA;NA;NA;Pupa diptero 1;NA;1;NA;NA;NA
2022-08-31;4;P09;AWD;3;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;342;NA;NA;Cyclopoida
2022-08-31;4;P10;AWD;4;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;1;NA;NA;Chironominae
2022-08-31;4;P10;AWD;4;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;3;NA;NA;elegans
2022-08-31;4;P10;AWD;4;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;4;NA;NA;graellsii
2022-08-31;4;P10;AWD;4;N;1;Arthropoda;Insecta;Diptera;Culicinae;Anopheles;NA;NA;NA;1;NA;NA;Anopheles
2022-08-31;4;P10;AWD;4;N;1;Arthropoda;Insecta;Diptera;Culicinae;Culex;NA;NA;NA;1;NA;NA;Culex
2022-08-31;4;P10;AWD;4;N;1;Arthropoda;Insecta;Coleoptera;Hydrophilidae;NA;NA;NA;Larvae;1;NA;NA;Hydrophilidae
2022-08-31;4;P10;AWD;4;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;18;NA;NA;peregra
2022-08-31;4;P10;AWD;4;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;3;NA;NA;sardeus
2022-08-31;4;P10;AWD;4;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;16;NA;NA;acuta
2022-08-31;4;P10;AWD;4;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;13;NA;NA;pygmaea
2022-08-31;4;P10;AWD;4;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;1;NA;NA;NA
2022-08-31;4;P10;AWD;4;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;86;NA;NA;Cyclopoida
2022-08-31;4;P11;MSD;4;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;4;NA;NA;elegans
2022-08-31;4;P11;MSD;4;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;2;NA;NA;graellsii
2022-08-31;4;P11;MSD;4;N;1;Arthropoda;Insecta;Coleoptera;Curculionidae;Lissorhoptrus;oryzophilus;NA;Adult;1;NA;NA;oryzophilus
2022-08-31;4;P11;MSD;4;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;11;NA;NA;peregra
2022-08-31;4;P11;MSD;4;N;1;Arthropoda;Insecta;Heteroptera;Mesoveliidae;Mesovelia;vittigera;NA;NA;3;NA;NA;vittigera
2022-08-31;4;P11;MSD;4;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;1;NA;NA;sardeus
2022-08-31;4;P11;MSD;4;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;25;NA;NA;pygmaea
2022-08-31;4;P11;MSD;4;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;1;NA;NA;NA
2022-08-31;4;P11;MSD;4;N;1;NA;NA;NA;NA;NA;NA;Pupa diptero;NA;5;NA;NA;NA
2022-08-31;4;P11;MSD;4;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;71;NA;NA;Cyclopoida
2022-08-31;4;P12;CON;4;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Coenagrion;NA;NA;NA;0;NA;NA;Coenagrion
2022-08-31;4;P12;CON;4;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;4;NA;NA;elegans
2022-08-31;4;P12;CON;4;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;3;NA;NA;graellsii
2022-08-31;4;P12;CON;4;N;1;Crustacea;Branchiopoda;Cladocera;Daphniidae/ Moinidae;NA;NA;NA;NA;8;NA;NA;Daphniidae/ Moinidae
2022-08-31;4;P12;CON;4;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;9;NA;NA;peregra
2022-08-31;4;P12;CON;4;N;1;Arthropoda;Insecta;Heteroptera;Mesoveliidae;Mesovelia;vittigera;NA;NA;1;NA;NA;vittigera
2022-08-31;4;P12;CON;4;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;11;NA;NA;sardeus
2022-08-31;4;P12;CON;4;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;14;NA;NA;pygmaea
2022-08-31;4;P12;CON;4;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;1;NA;NA;NA
2022-08-31;4;P12;CON;4;N;1;NA;NA;NA;NA;NA;NA;Pupa diptero;NA;1;NA;NA;NA
2022-08-31;4;P12;CON;4;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;68;NA;NA;Cyclopoida
2022-08-31;4;P13;MSD;5;N;1;Arthropoda;Insecta;Ephemeroptera;Baetidae;NA;NA;NA;NA;1;NA;NA;Baetidae
2022-08-31;4;P13;MSD;5;N;1;Arthropoda;Insecta;Ephemeroptera;Caenidae;Caenis;NA;NA;NA;1;NA;NA;Caenis
2022-08-31;4;P13;MSD;5;N;1;Crustacea;Malacostraca;Decapoda;Cambaridae;Procambarus;clarkii;NA;NA;3;NA;NA;clarkii
2022-08-31;4;P13;MSD;5;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;4;NA;NA;elegans
2022-08-31;4;P13;MSD;5;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;0;NA;NA;graellsii
2022-08-31;4;P13;MSD;5;N;1;Arthropoda;Insecta;Coleoptera;Curculionidae;Lissorhoptrus;oryzophilus;NA;Adult;1;NA;NA;oryzophilus
2022-08-31;4;P13;MSD;5;N;1;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hydroglyphus;NA;NA;Adult;1;NA;NA;Hydroglyphus
2022-08-31;4;P13;MSD;5;N;1;Arthropoda;Insecta;Coleoptera;Hydrophilidae;NA;NA;NA;Larvae;1;NA;Enviado. En la hoja no pone si es adulto o no, hay que mirarlo en el tarrito peque (55);Hydrophilidae
2022-08-31;4;P13;MSD;5;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;6;NA;NA;peregra
2022-08-31;4;P13;MSD;5;N;1;Arthropoda;Insecta;Heteroptera;Mesoveliidae;Mesovelia;vittigera;NA;NA;1;NA;NA;vittigera
2022-08-31;4;P13;MSD;5;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;21;NA;NA;pygmaea
2022-08-31;4;P13;MSD;5;N;1;Arthropoda;Collembola;NA;NA;NA;NA;NA;NA;108;NA;NA;Collembola
2022-08-31;4;P14;AWD;5;N;1;Arthropoda;Insecta;Ephemeroptera;Baetidae;NA;NA;NA;NA;1;NA;Enviado;Baetidae
2022-08-31;4;P14;AWD;5;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;4;NA;NA;elegans
2022-08-31;4;P14;AWD;5;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;2;NA;NA;graellsii
2022-08-31;4;P14;AWD;5;N;1;Arthropoda;Insecta;Heteroptera;Corixinae;Sigara;nigrolineata;NA;NA;4;NA;NA;nigrolineata
2022-08-31;4;P14;AWD;5;N;1;Arthropoda;Insecta;Coleoptera;Curculionidae;Lissorhoptrus;oryzophilus;NA;Adult;2;NA;NA;oryzophilus
2022-08-31;4;P14;AWD;5;N;1;Arthropoda;Arachnida;Trombidiformes;Hydrachnidae;Hydrachna;NA;NA;NA;1;NA;NA;Hydrachna
2022-08-31;4;P14;AWD;5;N;1;Arthropoda;Insecta;Coleoptera;Hydrophilidae;Enochrus;NA;NA;Adult;1;NA;Enviado;Enochrus
2022-08-31;4;P14;AWD;5;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;1;NA;NA;peregra
2022-08-31;4;P14;AWD;5;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;25;NA;NA;acuta
2022-08-31;4;P14;AWD;5;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;17;NA;NA;pygmaea
2022-08-31;4;P14;AWD;5;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;2;NA;NA;NA
2022-08-31;4;P14;AWD;5;N;1;NA;NA;NA;NA;NA;NA;No identificado 3;NA;1;NA;Enviado;NA
2022-08-31;4;P14;AWD;5;N;1;NA;NA;NA;NA;NA;NA;Pupa diptero;NA;4;NA;NA;NA
2022-08-31;4;P14;AWD;5;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;36;NA;NA;Cyclopoida
2022-08-31;4;P15;CON;5;N;1;Arthropoda;Insecta;Ephemeroptera;Caenidae;Caenis;NA;NA;NA;1;NA;NA;Caenis
2022-08-31;4;P15;CON;5;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;1;NA;NA;Chironominae
2022-08-31;4;P15;CON;5;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Coenagrion;NA;NA;NA;0;NA;NA;Coenagrion
2022-08-31;4;P15;CON;5;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;12;NA;NA;elegans
2022-08-31;4;P15;CON;5;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;5;NA;NA;graellsii
2022-08-31;4;P15;CON;5;N;1;Arthropoda;Insecta;Heteroptera;Corixinae;Sigara;nigrolineata;NA;NA;1;NA;NA;nigrolineata
2022-08-31;4;P15;CON;5;N;1;Arthropoda;Insecta;Diptera;Culicinae;Culex;NA;NA;NA;1;NA;NA;Culex
2022-08-31;4;P15;CON;5;N;1;Crustacea;Branchiopoda;Cladocera;Daphniidae/ Moinidae;NA;NA;NA;NA;2;NA;NA;Daphniidae/ Moinidae
2022-08-31;4;P15;CON;5;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;4;NA;NA;sardeus
2022-08-31;4;P15;CON;5;N;1;Arthropoda;Insecta;Diptera;Tanypodinae;NA;NA;NA;NA;1;NA;NA;Tanypodinae
2022-08-31;4;P15;CON;5;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;16;NA;NA;pygmaea
2022-08-31;4;P15;CON;5;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;4;NA;NA;NA
2022-08-31;4;P15;CON;5;N;1;NA;NA;NA;NA;NA;NA;Pupa diptero;NA;3;NA;NA;NA
2022-08-31;4;P15;CON;5;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;257;NA;NA;Cyclopoida
