Date,Sampling,Plot,Treat,Sub_sample,Weight,Phylum_SubPhylum,Class_SubClass,Order_SubOrder,Family_SubFamily,Genus,Species,Stadium,Unclassified,Trophic_level,Abundance,Weighted_Abundance,Obs
2022-08-31,4,P05,AWD,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,,,,,,2,2,
2022-08-31,4,P05,AWD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,Pupa,,,1,1,
2022-08-31,4,P05,AWD,N,1,,,,,,,,No identificado 1,,1,1,
2022-08-31,4,P05,AWD,N,1,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,,,,1,1,
2022-08-31,4,P05,AWD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,5,5,
2022-08-31,4,P05,AWD,N,1,Nematoda,,,,,,,,,3,3,
2022-08-31,4,P06,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,4,4,
2022-08-31,4,P06,CON,N,1,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,sp,,,,2,2,Enviado para ver si se llega a especie
2022-08-31,4,P06,CON,N,1,Annelida,Oligochaeta,,,,,,,,69,69,
2022-08-31,4,P06,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,6,6,
2022-08-31,4,P06,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,4,4,
2022-08-31,4,P06,CON,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,14,14,
2022-08-31,4,P06,CON,N,1,Crustacea,Ostracoda (largo),,,,,,,,9,9,
2022-08-31,4,P06,CON,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,5,5,
2022-08-31,4,P06,CON,N,1,,,,,,,,Pupa diptero,,2,2,
2022-08-31,4,P06,CON,N,1,Nematoda,,,,,,,,,30,30,
2022-08-31,4,P06,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,14,14,
2022-08-31,4,P06,CON,N,1,Crustacea,Ostracoda (4),,,,,,,,9,9,
2022-08-31,4,P06,CON,N,1,Crustacea,Ostracoda (azul),,,,,,,,1,1,
2022-08-31,4,P06,CON,N,1,Arthropoda,Collembola,,,,,,,,5,5,
2022-08-31,4,P06,CON,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,1,1,
2022-08-31,4,P06,CON,N,1,,,,,,,,No identificado 1,,1,1,
2022-08-31,4,P06,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,2,2,
2022-08-31,4,P06,CON,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,2,2,
2022-08-31,4,P07,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,5,5,
2022-08-31,4,P07,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,graellsii,,,,1,1,
2022-08-31,4,P07,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,5,5,
2022-08-31,4,P07,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,4,4,
2022-08-31,4,P07,MSD,N,1,Annelida,Oligochaeta,,,,,,,,57,57,
2022-08-31,4,P07,MSD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,17,17,
2022-08-31,4,P07,MSD,N,1,Crustacea,Ostracoda (largo),,,,,,,,19,19,
2022-08-31,4,P07,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,14,14,
2022-08-31,4,P07,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,5,5,
2022-08-31,4,P07,MSD,N,1,Crustacea,Ostracoda (azul),,,,,,,,7,7,
2022-08-31,4,P07,MSD,N,1,Arthropoda,Collembola,,,,,,,,7,7,
2022-08-31,4,P07,MSD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,11,11,
2022-08-31,4,P07,MSD,N,1,Nematoda,,,,,,,,,2,2,
2022-08-31,4,P07,MSD,N,1,Crustacea,Ostracoda (4),,,,,,,,4,4,
2022-08-31,4,P07,MSD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,1,1,
2022-08-31,4,P07,MSD,N,1,,,,,,,,No identificado 1,,2,2,
2022-08-31,4,P07,MSD,N,1,,,,Daphniidae/ Moinidae,,,,,,2,2,
2022-08-31,4,P07,MSD,N,1,,,,,,,,Pupa diptero,,1,1,
2022-08-31,4,P08,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,5,5,
2022-08-31,4,P08,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,graellsii,,,,1,1,
2022-08-31,4,P08,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,1,1,
2022-08-31,4,P08,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,7,7,
2022-08-31,4,P08,CON,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,8,8,
2022-08-31,4,P08,CON,N,1,Annelida,Oligochaeta,,,,,,,,23,23,
2022-08-31,4,P08,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,Anopheles,sp,,,,1,1,
2022-08-31,4,P08,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,,,,,,1,1,
2022-08-31,4,P08,CON,N,1,,,,,,,,No identificado 1,,3,3,
2022-08-31,4,P08,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,1,1,
2022-08-31,4,P08,CON,N,1,Arthropoda,Collembola,,,,,,,,15,15,
2022-08-31,4,P08,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,13,13,
2022-08-31,4,P08,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,4,4,
2022-08-31,4,P08,CON,N,1,Arthropoda,Insecta,Heteroptera,Mesoveliidae,Mesovelia,vittigera,,,,1,1,
2022-08-31,4,P08,CON,N,1,Crustacea,Ostracoda (largo),,,,,,,,7,7,
2022-08-31,4,P08,CON,N,1,Crustacea,Ostracoda (azul),,,,,,,,3,3,
2022-08-31,4,P08,CON,N,1,Crustacea,Ostracoda (4),,,,,,,,7,7,
2022-08-31,4,P08,CON,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,21,21,
2022-08-31,4,P08,CON,N,1,,,,,,,,Pupa diptero,,1,1,
2022-08-31,4,P08,CON,N,1,Nematoda,,,,,,,,,22,22,
2022-08-31,4,P08,CON,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,1,1,
2022-08-31,4,P08,CON,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,2,2,
2022-08-31,4,P08,CON,N,1,Arthropoda,Insecta,Diptera,Sciomyzidae,,,,,,1,1,
2022-08-31,4,P09,AWD,N,1,,,,,,,,Pupa diptero 1,,1,1,
2022-08-31,4,P09,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,33,33,
2022-08-31,4,P09,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,20,20,
2022-08-31,4,P09,AWD,N,1,Arthropoda,Insecta,Heteroptera,Mesoveliidae,Mesovelia,vittigera,,,,2,2,
2022-08-31,4,P09,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Planorbidae,Gyraulus,sp,,,,3,3,
2022-08-31,4,P09,AWD,N,1,Crustacea,Ostracoda (azul),,,,,,,,56,56,
2022-08-31,4,P09,AWD,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,30,30,
2022-08-31,4,P09,AWD,N,1,Arthropoda,Collembola,,,,,,,,9,9,
2022-08-31,4,P09,AWD,N,1,Arthropoda,Insecta,Diptera,Culicinae,Anopheles,sp,,,,2,2,
2022-08-31,4,P09,AWD,N,1,,,,,,,,No identificado 1,,3,3,
2022-08-31,4,P09,AWD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,Pupa,,,1,1,
2022-08-31,4,P09,AWD,N,1,Nematoda,,,,,,,,,5,5,
2022-08-31,4,P09,AWD,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,2,2,
2022-08-31,4,P09,AWD,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,,,,,,1,1,"Enviado. En la hoja no pone si es adulto o no, hay que mirarlo en el tarrito peque (54)"
2022-08-31,4,P09,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,48,48,
2022-08-31,4,P09,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,6,6,
2022-08-31,4,P09,AWD,N,1,Annelida,Oligochaeta,,,,,,,,30,30,
2022-08-31,4,P09,AWD,N,1,Crustacea,Ostracoda (largo),,,,,,,,78,78,
2022-08-31,4,P09,AWD,N,1,Crustacea,Ostracoda (4),,,,,,,,33,33,
2022-08-31,4,P09,AWD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,131,131,
2022-08-31,4,P09,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,29,29,
2022-08-31,4,P10,AWD,N,1,Arthropoda,Insecta,Coleoptera,,,,Larvae,,,1,1,
2022-08-31,4,P10,AWD,N,1,Crustacea,Ostracoda (azul),,,,,,,,9,9,
2022-08-31,4,P10,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,9,9,
2022-08-31,4,P10,AWD,N,1,Crustacea,Ostracoda (redondo),,,,,,,,2,2,
2022-08-31,4,P10,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,4,4,
2022-08-31,4,P10,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,graellsii,,,,2,2,
2022-08-31,4,P10,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,1,1,
2022-08-31,4,P10,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,4,4,
2022-08-31,4,P10,AWD,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,1,1,
2022-08-31,4,P10,AWD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,3,3,
2022-08-31,4,P10,AWD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,1,1,
2022-08-31,4,P10,AWD,N,1,,,,,,,,No identificado 1,,1,1,
2022-08-31,4,P10,AWD,N,1,Arthropoda,Insecta,Diptera,Culicinae,Anopheles,sp,,,,1,1,
2022-08-31,4,P10,AWD,N,1,Nematoda,,,,,,,,,1,1,
2022-08-31,4,P10,AWD,N,1,Arthropoda,Collembola,,,,,,,,1,1,
2022-08-31,4,P10,AWD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,12,12,
2022-08-31,4,P10,AWD,N,1,Crustacea,Ostracoda (4),,,,,,,,19,19,
2022-08-31,4,P10,AWD,N,1,Crustacea,Ostracoda (largo),,,,,,,,28,28,
2022-08-31,4,P10,AWD,N,1,Annelida,Oligochaeta,,,,,,,,14,14,
2022-08-31,4,P10,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,18,18,
2022-08-31,4,P10,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,16,16,
2022-08-31,4,P11,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,graellsii,,,,1,1,
2022-08-31,4,P11,MSD,N,1,Annelida,Oligochaeta,,,,,,,,51,51,
2022-08-31,4,P11,MSD,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,11,11,
2022-08-31,4,P11,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,13,13,
2022-08-31,4,P11,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,12,12,
2022-08-31,4,P11,MSD,N,1,,,,,,,,Pupa diptero,,5,5,
2022-08-31,4,P11,MSD,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,1,1,
2022-08-31,4,P11,MSD,N,1,Arthropoda,Insecta,Heteroptera,Mesoveliidae,Mesovelia,vittigera,,,,3,3,
2022-08-31,4,P11,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,5,5,
2022-08-31,4,P11,MSD,N,1,Crustacea,Ostracoda (largo),,,,,,,,4,4,
2022-08-31,4,P11,MSD,N,1,Crustacea,Ostracoda (azul),,,,,,,,1,1,
2022-08-31,4,P11,MSD,N,1,Arthropoda,Collembola,,,,,,,,6,6,
2022-08-31,4,P11,MSD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,8,8,
2022-08-31,4,P11,MSD,N,1,Nematoda,,,,,,,,,1,1,
2022-08-31,4,P11,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,1,1,
2022-08-31,4,P11,MSD,N,1,,,,,,,,No identificado 1,,1,1,
2022-08-31,4,P12,CON,N,1,Arthropoda,Insecta,Heteroptera,Mesoveliidae,Mesovelia,vittigera,,,,1,1,
2022-08-31,4,P12,CON,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,8,8,
2022-08-31,4,P12,CON,N,1,Arthropoda,Collembola,,,,,,,,5,5,
2022-08-31,4,P12,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,10,10,
2022-08-31,4,P12,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,3,3,
2022-08-31,4,P12,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,10,10,
2022-08-31,4,P12,CON,N,1,Nematoda,,,,,,,,,1,1,
2022-08-31,4,P12,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,4,4,
2022-08-31,4,P12,CON,N,1,,,,,,,,No identificado 1,,1,1,
2022-08-31,4,P12,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,2,2,
2022-08-31,4,P12,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,graellsii,,,,2,2,
2022-08-31,4,P12,CON,N,1,,,,,,,,Pupa diptero,,1,1,
2022-08-31,4,P12,CON,N,1,Crustacea,Ostracoda (azul),,,,,,,,2,2,
2022-08-31,4,P12,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sardeus,,,,1,1,
2022-08-31,4,P12,CON,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,9,9,
2022-08-31,4,P12,CON,N,1,Annelida,Oligochaeta,,,,,,,,47,47,
2022-08-31,4,P12,CON,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,13,13,
2022-08-31,4,P13,MSD,N,1,Crustacea,Malacostraca,Decapoda,Cambaridae,Procambarus,clarkii,,,,3,3,
2022-08-31,4,P13,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,11,11,
2022-08-31,4,P13,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,10,10,
2022-08-31,4,P13,MSD,N,1,Arthropoda,Insecta,Coleoptera,Dytiscidae,Bidessus/ Hydroglyphus,sp,Adult,,,1,1,
2022-08-31,4,P13,MSD,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,1,1,
2022-08-31,4,P13,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,2,2,
2022-08-31,4,P13,MSD,N,1,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,sp,,,,1,1,
2022-08-31,4,P13,MSD,N,1,Arthropoda,Collembola,,,,,,,,4,4,
2022-08-31,4,P13,MSD,N,1,Arthropoda,Insecta,Heteroptera,Mesoveliidae,Mesovelia,vittigera,,,,1,1,
2022-08-31,4,P13,MSD,N,1,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,,,,1,1,
2022-08-31,4,P13,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,2,2,
2022-08-31,4,P13,MSD,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,,,,,,1,1,"Enviado. En la hoja no pone si es adulto o no, hay que mirarlo en el tarrito peque (55)"
2022-08-31,4,P13,MSD,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,6,6,
2022-08-31,4,P13,MSD,N,1,Annelida,Oligochaeta,,,,,,,,104,104,
2022-08-31,4,P14,AWD,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Enochrus,sp,Adult,,,1,1,Enviado
2022-08-31,4,P14,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,6,6,
2022-08-31,4,P14,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,11,11,
2022-08-31,4,P14,AWD,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,2,2,
2022-08-31,4,P14,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,6,6,
2022-08-31,4,P14,AWD,N,1,Crustacea,Ostracoda (azul),,,,,,,,4,4,
2022-08-31,4,P14,AWD,N,1,,,,,,,,No identificado 1,,2,2,
2022-08-31,4,P14,AWD,N,1,,,,,,,,No identificado 3,,1,1,Enviado
2022-08-31,4,P14,AWD,N,1,Arthropoda,Collembola,,,,,,,,2,2,
2022-08-31,4,P14,AWD,N,1,,,,,,,,Pupa diptero,,4,4,
2022-08-31,4,P14,AWD,N,1,Arthropoda,Arachnida,Trombidiformes,Hydrachnidae,Hydrachna,sp,,,,1,1,
2022-08-31,4,P14,AWD,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,,,,,,4,4,
2022-08-31,4,P14,AWD,N,1,Nematoda,,,,,,,,,1,1,
2022-08-31,4,P14,AWD,N,1,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,,,,1,1,Enviado
2022-08-31,4,P14,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,25,25,
2022-08-31,4,P14,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,1,1,
2022-08-31,4,P14,AWD,N,1,Annelida,Oligochaeta,,,,,,,,15,15,
2022-08-31,4,P14,AWD,N,1,Crustacea,Ostracoda (largo),,,,,,,,10,10,
2022-08-31,4,P14,AWD,N,1,Crustacea,Ostracoda (4),,,,,,,,1,1,
2022-08-31,4,P14,AWD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,3,3,
2022-08-31,4,P15,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,10,10,
2022-08-31,4,P15,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,graellsii,,,,2,2,
2022-08-31,4,P15,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,5,5,
2022-08-31,4,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,4,4,
2022-08-31,4,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,9,9,
2022-08-31,4,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,7,7,
2022-08-31,4,P15,CON,N,1,Arthropoda,Collembola,,,,,,,,6,6,
2022-08-31,4,P15,CON,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,2,2,
2022-08-31,4,P15,CON,N,1,,,,,,,,No identificado 1,,4,4,
2022-08-31,4,P15,CON,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,1,1,
2022-08-31,4,P15,CON,N,1,Arthropoda,Insecta,Diptera,Tanypodinae,,,,,,1,1,
2022-08-31,4,P15,CON,N,1,,,,,,,,Pupa diptero,,3,3,
2022-08-31,4,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,,,,,,1,1,
2022-08-31,4,P15,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,1,1,
2022-08-31,4,P15,CON,N,1,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,sp,,,,1,1,
2022-08-31,4,P15,CON,N,1,Annelida,Oligochaeta,,,,,,,,214,214,
2022-08-31,4,P15,CON,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,37,37,
